01602,日本,北海道,日高振興局平取町
01604,日本,北海道,日高振興局新冠町
01607,日本,北海道,日高振興局浦河町
01608,日本,北海道,日高振興局様似町
01609,日本,北海道,日高振興局えりも町
01610,日本,北海道,日高振興局新ひだか町
01631,日本,北海道,十勝総合振興局音更町
01632,日本,北海道,十勝総合振興局士幌町
01633,日本,北海道,十勝総合振興局上士幌町
01634,日本,北海道,十勝総合振興局鹿追町
01635,日本,北海道,十勝総合振興局新得町
01636,日本,北海道,十勝総合振興局清水町
01637,日本,北海道,十勝総合振興局芽室町
01638,日本,北海道,十勝総合振興局中札内村
01639,日本,北海道,十勝総合振興局更別村
01641,日本,北海道,十勝総合振興局大樹町
01642,日本,北海道,十勝総合振興局広尾町
01643,日本,北海道,十勝総合振興局幕別町
01644,日本,北海道,十勝総合振興局池田町
01645,日本,北海道,十勝総合振興局豊頃町
01646,日本,北海道,十勝総合振興局本別町
01647,日本,北海道,十勝総合振興局足寄町
01648,日本,北海道,十勝総合振興局陸別町
01649,日本,北海道,十勝総合振興局浦幌町
01661,日本,北海道,釧路総合振興局釧路町
01662,日本,北海道,釧路総合振興局厚岸町
01663,日本,北海道,釧路総合振興局浜中町
01664,日本,北海道,釧路総合振興局標茶町
01665,日本,北海道,釧路総合振興局弟子屈町
01667,日本,北海道,釧路総合振興局鶴居村
01668,日本,北海道,釧路総合振興局白糠町
01691,日本,北海道,根室振興局別海町
01692,日本,北海道,根室振興局中標津町
01693,日本,北海道,根室振興局標津町
01694,日本,北海道,根室振興局羅臼町
01695,日本,北海道,根室振興局色丹村
01696,日本,北海道,根室振興局泊村
01697,日本,北海道,根室振興局留夜別村
01698,日本,北海道,根室振興局留別村
01699,日本,北海道,根室振興局紗那村
01700,日本,北海道,根室振興局蘂取村
02201,日本,青森県,青森市
02202,日本,青森県,弘前市
02203,日本,青森県,八戸市
02204,日本,青森県,黒石市
02205,日本,青森県,五所川原市
02206,日本,青森県,十和田市
02207,日本,青森県,三沢市
02208,日本,青森県,むつ市
02209,日本,青森県,つがる市
02210,日本,青森県,平川市
02301,日本,青森県,東津軽郡平内町
02303,日本,青森県,東津軽郡今別町
02304,日本,青森県,東津軽郡蓬田村
02307,日本,青森県,東津軽郡外ヶ浜町
02321,日本,青森県,西津軽郡鰺ヶ沢町
02323,日本,青森県,西津軽郡深浦町
02343,日本,青森県,中津軽郡西目屋村
02361,日本,青森県,南津軽郡藤崎町
02362,日本,青森県,南津軽郡大鰐町
02367,日本,青森県,南津軽郡田舎館村
02381,日本,青森県,北津軽郡板柳町
02384,日本,青森県,北津軽郡鶴田町
02387,日本,青森県,北津軽郡中泊町
02401,日本,青森県,上北郡野辺地町
02402,日本,青森県,上北郡七戸町
02405,日本,青森県,上北郡六戸町
02406,日本,青森県,上北郡横浜町
02408,日本,青森県,上北郡東北町
02411,日本,青森県,上北郡六ヶ所村
02412,日本,青森県,上北郡おいらせ町
02423,日本,青森県,下北郡大間町
02424,日本,青森県,下北郡東通村
02425,日本,青森県,下北郡風間浦村
02426,日本,青森県,下北郡佐井村
02441,日本,青森県,三戸郡三戸町
02442,日本,青森県,三戸郡五戸町
02443,日本,青森県,三戸郡田子町
02445,日本,青森県,三戸郡南部町
02446,日本,青森県,三戸郡階上町
02450,日本,青森県,三戸郡新郷村
03201,日本,岩手県,盛岡市
03202,日本,岩手県,宮古市
03203,日本,岩手県,大船渡市
03205,日本,岩手県,花巻市
03206,日本,岩手県,北上市
03207,日本,岩手県,久慈市
03208,日本,岩手県,遠野市
03209,日本,岩手県,一関市
03210,日本,岩手県,陸前高田市
03211,日本,岩手県,釜石市
03213,日本,岩手県,二戸市
03214,日本,岩手県,八幡平市
03215,日本,岩手県,奥州市
03216,日本,岩手県,滝沢市
03301,日本,岩手県,岩手郡雫石町
03302,日本,岩手県,岩手郡葛巻町
03303,日本,岩手県,岩手郡岩手町
03321,日本,岩手県,紫波郡紫波町
03322,日本,岩手県,紫波郡矢巾町
03366,日本,岩手県,和賀郡西和賀町
03381,日本,岩手県,胆沢郡金ケ崎町
03402,日本,岩手県,西磐井郡平泉町
03441,日本,岩手県,気仙郡住田町
03461,日本,岩手県,上閉伊郡大槌町
03482,日本,岩手県,下閉伊郡山田町
03483,日本,岩手県,下閉伊郡岩泉町
03484,日本,岩手県,下閉伊郡田野畑村
03485,日本,岩手県,下閉伊郡普代村
03501,日本,岩手県,九戸郡軽米町
03503,日本,岩手県,九戸郡野田村
03506,日本,岩手県,九戸郡九戸村
03507,日本,岩手県,九戸郡洋野町
03524,日本,岩手県,二戸郡一戸町
04101,日本,宮城県,仙台市青葉区
04102,日本,宮城県,仙台市宮城野区
04103,日本,宮城県,仙台市若林区
04104,日本,宮城県,仙台市太白区
04105,日本,宮城県,仙台市泉区
04202,日本,宮城県,石巻市
04203,日本,宮城県,塩竈市
04205,日本,宮城県,気仙沼市
04206,日本,宮城県,白石市
04207,日本,宮城県,名取市
04208,日本,宮城県,角田市
04209,日本,宮城県,多賀城市
04211,日本,宮城県,岩沼市
04212,日本,宮城県,登米市
04213,日本,宮城県,栗原市
04214,日本,宮城県,東松島市
04215,日本,宮城県,大崎市
04301,日本,宮城県,刈田郡蔵王町
04302,日本,宮城県,刈田郡七ヶ宿町
04321,日本,宮城県,柴田郡大河原町
04322,日本,宮城県,柴田郡村田町
04323,日本,宮城県,柴田郡柴田町
04324,日本,宮城県,柴田郡川崎町
04341,日本,宮城県,伊具郡丸森町
04361,日本,宮城県,亘理郡亘理町
04362,日本,宮城県,亘理郡山元町
04401,日本,宮城県,宮城郡松島町
04404,日本,宮城県,宮城郡七ヶ浜町
04406,日本,宮城県,宮城郡利府町
04421,日本,宮城県,黒川郡大和町
04422,日本,宮城県,黒川郡大郷町
04423,日本,宮城県,黒川郡富谷町
04424,日本,宮城県,黒川郡大衡村
04444,日本,宮城県,加美郡色麻町
04445,日本,宮城県,加美郡加美町
04501,日本,宮城県,遠田郡涌谷町
04505,日本,宮城県,遠田郡美里町
04581,日本,宮城県,牡鹿郡女川町
04606,日本,宮城県,本吉郡南三陸町
05201,日本,秋田県,秋田市
05202,日本,秋田県,能代市
05203,日本,秋田県,横手市
05204,日本,秋田県,大館市
05206,日本,秋田県,男鹿市
05207,日本,秋田県,湯沢市
05209,日本,秋田県,鹿角市
05210,日本,秋田県,由利本荘市
05211,日本,秋田県,潟上市
05212,日本,秋田県,大仙市
05213,日本,秋田県,北秋田市
05214,日本,秋田県,にかほ市
05215,日本,秋田県,仙北市
05303,日本,秋田県,鹿角郡小坂町
05327,日本,秋田県,北秋田郡上小阿仁村
05346,日本,秋田県,山本郡藤里町
05348,日本,秋田県,山本郡三種町
05349,日本,秋田県,山本郡八峰町
05361,日本,秋田県,南秋田郡五城目町
05363,日本,秋田県,南秋田郡八郎潟町
05366,日本,秋田県,南秋田郡井川町
05368,日本,秋田県,南秋田郡大潟村
05434,日本,秋田県,仙北郡美郷町
05463,日本,秋田県,雄勝郡羽後町
05464,日本,秋田県,雄勝郡東成瀬村
06201,日本,山形県,山形市
06202,日本,山形県,米沢市
06203,日本,山形県,鶴岡市
06204,日本,山形県,酒田市
06205,日本,山形県,新庄市
06206,日本,山形県,寒河江市
06207,日本,山形県,上山市
06208,日本,山形県,村山市
06209,日本,山形県,長井市
06210,日本,山形県,天童市
06211,日本,山形県,東根市
06212,日本,山形県,尾花沢市
06213,日本,山形県,南陽市
06301,日本,山形県,東村山郡山辺町
06302,日本,山形県,東村山郡中山町
06321,日本,山形県,西村山郡河北町
06322,日本,山形県,西村山郡西川町
06323,日本,山形県,西村山郡朝日町
06324,日本,山形県,西村山郡大江町
06341,日本,山形県,北村山郡大石田町
06361,日本,山形県,最上郡金山町
06362,日本,山形県,最上郡最上町
06363,日本,山形県,最上郡舟形町
06364,日本,山形県,最上郡真室川町
06365,日本,山形県,最上郡大蔵村
06366,日本,山形県,最上郡鮭川村
06367,日本,山形県,最上郡戸沢村
06381,日本,山形県,東置賜郡高畠町
06382,日本,山形県,東置賜郡川西町
06401,日本,山形県,西置賜郡小国町
06402,日本,山形県,西置賜郡白鷹町
06403,日本,山形県,西置賜郡飯豊町
06426,日本,山形県,東田川郡三川町
06428,日本,山形県,東田川郡庄内町
06461,日本,山形県,飽海郡遊佐町
07201,日本,福島県,福島市
07202,日本,福島県,会津若松市
07203,日本,福島県,郡山市
07204,日本,福島県,いわき市
07205,日本,福島県,白河市
07207,日本,福島県,須賀川市
07208,日本,福島県,喜多方市
07209,日本,福島県,相馬市
07210,日本,福島県,二本松市
07211,日本,福島県,田村市
07212,日本,福島県,南相馬市
07213,日本,福島県,伊達市
07214,日本,福島県,本宮市
07301,日本,福島県,伊達郡桑折町
07303,日本,福島県,伊達郡国見町
07308,日本,福島県,伊達郡川俣町
07322,日本,福島県,安達郡大玉村
07342,日本,福島県,岩瀬郡鏡石町
07344,日本,福島県,岩瀬郡天栄村
07362,日本,福島県,南会津郡下郷町
07364,日本,福島県,南会津郡檜枝岐村
07367,日本,福島県,南会津郡只見町
07368,日本,福島県,南会津郡南会津町
07402,日本,福島県,耶麻郡北塩原村
07405,日本,福島県,耶麻郡西会津町
07407,日本,福島県,耶麻郡磐梯町
07408,日本,福島県,耶麻郡猪苗代町
07421,日本,福島県,河沼郡会津坂下町
07422,日本,福島県,河沼郡湯川村
07423,日本,福島県,河沼郡柳津町
07444,日本,福島県,大沼郡三島町
07445,日本,福島県,大沼郡金山町
07446,日本,福島県,大沼郡昭和村
07447,日本,福島県,大沼郡会津美里町
07461,日本,福島県,西白河郡西郷村
07464,日本,福島県,西白河郡泉崎村
07465,日本,福島県,西白河郡中島村
07466,日本,福島県,西白河郡矢吹町
07481,日本,福島県,東白川郡棚倉町
07482,日本,福島県,東白川郡矢祭町
07483,日本,福島県,東白川郡塙町
07484,日本,福島県,東白川郡鮫川村
07501,日本,福島県,石川郡石川町
07502,日本,福島県,石川郡玉川村
07503,日本,福島県,石川郡平田村
07504,日本,福島県,石川郡浅川町
07505,日本,福島県,石川郡古殿町
07521,日本,福島県,田村郡三春町
07522,日本,福島県,田村郡小野町
07541,日本,福島県,双葉郡広野町
07542,日本,福島県,双葉郡楢葉町
07543,日本,福島県,双葉郡富岡町
07544,日本,福島県,双葉郡川内村
07545,日本,福島県,双葉郡大熊町
07546,日本,福島県,双葉郡双葉町
07547,日本,福島県,双葉郡浪江町
07548,日本,福島県,双葉郡葛尾村
07561,日本,福島県,相馬郡新地町
07564,日本,福島県,相馬郡飯舘村
08201,日本,茨城県,水戸市
08202,日本,茨城県,日立市
08203,日本,茨城県,土浦市
08204,日本,茨城県,古河市
08205,日本,茨城県,石岡市
08207,日本,茨城県,結城市
08208,日本,茨城県,龍ケ崎市
08210,日本,茨城県,下妻市
08211,日本,茨城県,常総市
08212,日本,茨城県,常陸太田市
08214,日本,茨城県,高萩市
08215,日本,茨城県,北茨城市
08216,日本,茨城県,笠間市
08217,日本,茨城県,取手市
08219,日本,茨城県,牛久市
08220,日本,茨城県,つくば市
08221,日本,茨城県,ひたちなか市
08222,日本,茨城県,鹿嶋市
08223,日本,茨城県,潮来市
08224,日本,茨城県,守谷市
08225,日本,茨城県,常陸大宮市
08226,日本,茨城県,那珂市
08227,日本,茨城県,筑西市
08228,日本,茨城県,坂東市
08229,日本,茨城県,稲敷市
08230,日本,茨城県,かすみがうら市
08231,日本,茨城県,桜川市
08232,日本,茨城県,神栖市
08233,日本,茨城県,行方市
08234,日本,茨城県,鉾田市
08235,日本,茨城県,つくばみらい市
08236,日本,茨城県,小美玉市
08302,日本,茨城県,東茨城郡茨城町
08309,日本,茨城県,東茨城郡大洗町
08310,日本,茨城県,東茨城郡城里町
08341,日本,茨城県,那珂郡東海村
08364,日本,茨城県,久慈郡大子町
08442,日本,茨城県,稲敷郡美浦村
08443,日本,茨城県,稲敷郡阿見町
08447,日本,茨城県,稲敷郡河内町
08521,日本,茨城県,結城郡八千代町
08542,日本,茨城県,猿島郡五霞町
08546,日本,茨城県,猿島郡境町
08564,日本,茨城県,北相馬郡利根町
09201,日本,栃木県,宇都宮市
09202,日本,栃木県,足利市
09203,日本,栃木県,栃木市
09204,日本,栃木県,佐野市
09205,日本,栃木県,鹿沼市
09206,日本,栃木県,日光市
09208,日本,栃木県,小山市
09209,日本,栃木県,真岡市
09210,日本,栃木県,大田原市
09211,日本,栃木県,矢板市
09213,日本,栃木県,那須塩原市
09214,日本,栃木県,さくら市
09215,日本,栃木県,那須烏山市
09216,日本,栃木県,下野市
09301,日本,栃木県,河内郡上三川町
09342,日本,栃木県,芳賀郡益子町
09343,日本,栃木県,芳賀郡茂木町
09344,日本,栃木県,芳賀郡市貝町
09345,日本,栃木県,芳賀郡芳賀町
09361,日本,栃木県,下都賀郡壬生町
09364,日本,栃木県,下都賀郡野木町
09384,日本,栃木県,塩谷郡塩谷町
09386,日本,栃木県,塩谷郡高根沢町
09407,日本,栃木県,那須郡那須町
09411,日本,栃木県,那須郡那珂川町
10201,日本,群馬県,前橋市
10202,日本,群馬県,高崎市
10203,日本,群馬県,桐生市
10204,日本,群馬県,伊勢崎市
10205,日本,群馬県,太田市
10206,日本,群馬県,沼田市
10207,日本,群馬県,館林市
10208,日本,群馬県,渋川市
10209,日本,群馬県,藤岡市
10210,日本,群馬県,富岡市
10211,日本,群馬県,安中市
10212,日本,群馬県,みどり市
10344,日本,群馬県,北群馬郡榛東村
10345,日本,群馬県,北群馬郡吉岡町
10366,日本,群馬県,多野郡上野村
10367,日本,群馬県,多野郡神流町
10382,日本,群馬県,甘楽郡下仁田町
10383,日本,群馬県,甘楽郡南牧村
10384,日本,群馬県,甘楽郡甘楽町
10421,日本,群馬県,吾妻郡中之条町
10424,日本,群馬県,吾妻郡長野原町
10425,日本,群馬県,吾妻郡嬬恋村
10426,日本,群馬県,吾妻郡草津町
10428,日本,群馬県,吾妻郡高山村
10429,日本,群馬県,吾妻郡東吾妻町
10443,日本,群馬県,利根郡片品村
10444,日本,群馬県,利根郡川場村
10448,日本,群馬県,利根郡昭和村
10449,日本,群馬県,利根郡みなかみ町
10464,日本,群馬県,佐波郡玉村町
10521,日本,群馬県,邑楽郡板倉町
10522,日本,群馬県,邑楽郡明和町
10523,日本,群馬県,邑楽郡千代田町
10524,日本,群馬県,邑楽郡大泉町
10525,日本,群馬県,邑楽郡邑楽町
11101,日本,埼玉県,さいたま市西区
11102,日本,埼玉県,さいたま市北区
11103,日本,埼玉県,さいたま市大宮区
11104,日本,埼玉県,さいたま市見沼区
11105,日本,埼玉県,さいたま市中央区
11106,日本,埼玉県,さいたま市桜区
11107,日本,埼玉県,さいたま市浦和区
11108,日本,埼玉県,さいたま市南区
11109,日本,埼玉県,さいたま市緑区
11110,日本,埼玉県,さいたま市岩槻区
11201,日本,埼玉県,川越市
11202,日本,埼玉県,熊谷市
11203,日本,埼玉県,川口市
11206,日本,埼玉県,行田市
11207,日本,埼玉県,秩父市
11208,日本,埼玉県,所沢市
11209,日本,埼玉県,飯能市
11210,日本,埼玉県,加須市
11211,日本,埼玉県,本庄市
11212,日本,埼玉県,東松山市
11214,日本,埼玉県,春日部市
11215,日本,埼玉県,狭山市
11216,日本,埼玉県,羽生市
11217,日本,埼玉県,鴻巣市
11218,日本,埼玉県,深谷市
11219,日本,埼玉県,上尾市
11221,日本,埼玉県,草加市
11222,日本,埼玉県,越谷市
11223,日本,埼玉県,蕨市
11224,日本,埼玉県,戸田市
11225,日本,埼玉県,入間市
11227,日本,埼玉県,朝霞市
11228,日本,埼玉県,志木市
11229,日本,埼玉県,和光市
11230,日本,埼玉県,新座市
11231,日本,埼玉県,桶川市
11232,日本,埼玉県,久喜市
11233,日本,埼玉県,北本市
11234,日本,埼玉県,八潮市
11235,日本,埼玉県,富士見市
11237,日本,埼玉県,三郷市
11238,日本,埼玉県,蓮田市
11239,日本,埼玉県,坂戸市
11240,日本,埼玉県,幸手市
11241,日本,埼玉県,鶴ヶ島市
11242,日本,埼玉県,日高市
11243,日本,埼玉県,吉川市
11245,日本,埼玉県,ふじみ野市
11246,日本,埼玉県,白岡市
11301,日本,埼玉県,北足立郡伊奈町
11324,日本,埼玉県,入間郡三芳町
11326,日本,埼玉県,入間郡毛呂山町
11327,日本,埼玉県,入間郡越生町
11341,日本,埼玉県,比企郡滑川町
11342,日本,埼玉県,比企郡嵐山町
11343,日本,埼玉県,比企郡小川町
11346,日本,埼玉県,比企郡川島町
11347,日本,埼玉県,比企郡吉見町
11348,日本,埼玉県,比企郡鳩山町
11349,日本,埼玉県,比企郡ときがわ町
11361,日本,埼玉県,秩父郡横瀬町
11362,日本,埼玉県,秩父郡皆野町
11363,日本,埼玉県,秩父郡長瀞町
11365,日本,埼玉県,秩父郡小鹿野町
11369,日本,埼玉県,秩父郡東秩父村
11381,日本,埼玉県,児玉郡美里町
11383,日本,埼玉県,児玉郡神川町
11385,日本,埼玉県,児玉郡上里町
11408,日本,埼玉県,大里郡寄居町
11442,日本,埼玉県,南埼玉郡宮代町
11464,日本,埼玉県,北葛飾郡杉戸町
11465,日本,埼玉県,北葛飾郡松伏町
12101,日本,千葉県,千葉市中央区
12102,日本,千葉県,千葉市花見川区
12103,日本,千葉県,千葉市稲毛区
12104,日本,千葉県,千葉市若葉区
12105,日本,千葉県,千葉市緑区
12106,日本,千葉県,千葉市美浜区
12202,日本,千葉県,銚子市
12203,日本,千葉県,市川市
12204,日本,千葉県,船橋市
12205,日本,千葉県,館山市
12206,日本,千葉県,木更津市
12207,日本,千葉県,松戸市
12208,日本,千葉県,野田市
12210,日本,千葉県,茂原市
12211,日本,千葉県,成田市
12212,日本,千葉県,佐倉市
12213,日本,千葉県,東金市
12215,日本,千葉県,旭市
12216,日本,千葉県,習志野市
12217,日本,千葉県,柏市
12218,日本,千葉県,勝浦市
12219,日本,千葉県,市原市
12220,日本,千葉県,流山市
12221,日本,千葉県,八千代市
12222,日本,千葉県,我孫子市
12223,日本,千葉県,鴨川市
12224,日本,千葉県,鎌ケ谷市
12225,日本,千葉県,君津市
12226,日本,千葉県,富津市
12227,日本,千葉県,浦安市
12228,日本,千葉県,四街道市
12229,日本,千葉県,袖ケ浦市
12230,日本,千葉県,八街市
12231,日本,千葉県,印西市
12232,日本,千葉県,白井市
12233,日本,千葉県,富里市
12234,日本,千葉県,南房総市
12235,日本,千葉県,匝瑳市
12236,日本,千葉県,香取市
12237,日本,千葉県,山武市
12238,日本,千葉県,いすみ市
12239,日本,千葉県,大網白里市
12322,日本,千葉県,印旛郡酒々井町
12329,日本,千葉県,印旛郡栄町
12342,日本,千葉県,香取郡神崎町
12347,日本,千葉県,香取郡多古町
12349,日本,千葉県,香取郡東庄町
12403,日本,千葉県,山武郡九十九里町
12409,日本,千葉県,山武郡芝山町
12410,日本,千葉県,山武郡横芝光町
12421,日本,千葉県,長生郡一宮町
12422,日本,千葉県,長生郡睦沢町
12423,日本,千葉県,長生郡長生村
12424,日本,千葉県,長生郡白子町
12426,日本,千葉県,長生郡長柄町
12427,日本,千葉県,長生郡長南町
12441,日本,千葉県,夷隅郡大多喜町
12443,日本,千葉県,夷隅郡御宿町
12463,日本,千葉県,安房郡鋸南町
13101,日本,東京都,千代田区
13102,日本,東京都,中央区
13103,日本,東京都,港区
13104,日本,東京都,新宿区
13105,日本,東京都,文京区
13106,日本,東京都,台東区
13107,日本,東京都,墨田区
13108,日本,東京都,江東区
13109,日本,東京都,品川区
13110,日本,東京都,目黒区
13111,日本,東京都,大田区
13112,日本,東京都,世田谷区
13113,日本,東京都,渋谷区
13114,日本,東京都,中野区
13115,日本,東京都,杉並区
13116,日本,東京都,豊島区
13117,日本,東京都,北区
13118,日本,東京都,荒川区
13119,日本,東京都,板橋区
13120,日本,東京都,練馬区
13121,日本,東京都,足立区
13122,日本,東京都,葛飾区
13123,日本,東京都,江戸川区
13199,日本,東京都,境界未定地域
13201,日本,東京都,八王子市
13202,日本,東京都,立川市
13203,日本,東京都,武蔵野市
13204,日本,東京都,三鷹市
13205,日本,東京都,青梅市
13206,日本,東京都,府中市
13207,日本,東京都,昭島市
13208,日本,東京都,調布市
13209,日本,東京都,町田市
13210,日本,東京都,小金井市
13211,日本,東京都,小平市
13212,日本,東京都,日野市
13213,日本,東京都,東村山市
13214,日本,東京都,国分寺市
13215,日本,東京都,国立市
13218,日本,東京都,福生市
13219,日本,東京都,狛江市
13220,日本,東京都,東大和市
13221,日本,東京都,清瀬市
13222,日本,東京都,東久留米市
13223,日本,東京都,武蔵村山市
13224,日本,東京都,多摩市
13225,日本,東京都,稲城市
13227,日本,東京都,羽村市
13228,日本,東京都,あきる野市
13229,日本,東京都,西東京市
13303,日本,東京都,西多摩郡瑞穂町
13305,日本,東京都,西多摩郡日の出町
13307,日本,東京都,西多摩郡檜原村
13308,日本,東京都,西多摩郡奥多摩町
13361,日本,東京都,大島支庁大島町
13362,日本,東京都,大島支庁利島村
13363,日本,東京都,大島支庁新島村
13364,日本,東京都,大島支庁神津島村
13381,日本,東京都,三宅支庁三宅村
13382,日本,東京都,三宅支庁御蔵島村
13401,日本,東京都,八丈支庁八丈町
13402,日本,東京都,八丈支庁青ヶ島村
13421,日本,東京都,小笠原支庁小笠原村
14101,日本,神奈川県,横浜市鶴見区
14102,日本,神奈川県,横浜市神奈川区
14103,日本,神奈川県,横浜市西区
14104,日本,神奈川県,横浜市中区
14105,日本,神奈川県,横浜市南区
14106,日本,神奈川県,横浜市保土ケ谷区
14107,日本,神奈川県,横浜市磯子区
